id,service_request_id,service_request_parent_id,date_requested,case_age_days,service_name,case_record_type,date_updated,status,lat,lng,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,urgent
1125,2476675,,2019-01-03T12:31:00,28,Pothole,TSW,2019-01-31T00:00:00,Closed,32.80775,-117.105,7,47,Tierrasanta,,Mobile,,pot holes at intersection of Santo Road all the way to Aero Drive,no
1126,2476676,,2019-01-03T12:31:00,8,72 Hour Violation,Parking,2019-01-11T00:00:00,Closed,32.82749,-117.101,7,47,Tierrasanta,,Mobile,,Black Faded Truck,no
1127,2476677,,2019-01-03T12:31:00,2,Missed Collection,ESD Complaint/Report,2019-01-05T00:00:00,Closed,32.80509,-117.141,7,35,Serra Mesa,,Web,,Missed trash Collection 1-3-19,no
1128,2476679,,2019-01-03T12:34:00,19,72 Hour Violation,Parking,2019-01-22T00:00:00,Closed,32.74362,-117.121,3,28,North Park,,Mobile,,,no
1130,2476683,2467814,2019-01-03T12:38:00,4,72 Hour Violation,Parking,2019-01-07T00:00:00,Closed,32.7468,-117.063,4,57,Mid-City:Eastern Area,,Mobile,,,no
1131,2476684,,2019-01-03T12:38:00,0,Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.70181,-117.106,9,37,Southeastern San Diego,,Phone,,resident reported refuse skipped and neighbors collected. Can is placed on Franklin Ave,no
1132,2476686,2473321,2019-01-03T12:39:00,,Graffiti Removal,TSW,,Referred,32.74864,-117.147,3,42,Uptown,,Mobile,This report has been referred to Graffiti ? SDMTS at customerfeedback@sdmts.com,Graffiti on back of bus shelters at 11675,no
1134,2476689,,2019-01-03T12:41:00,26,72 Hour Violation,Parking,2019-01-29T00:00:00,Closed,32.83534,-117.185,6,6,Clairemont Mesa,,Web,,Truck hasn't been driven for months and appears to be abandoned/in-operable.,no
1135,2476690,,2019-01-03T12:42:00,0,Oversized Vehicle Complaints,Parking,2019-01-03T00:00:00,Closed,33.0402,-117.063,5,31,Rancho Bernardo,,Mobile,,RV parked for 2 weeks+,no
1136,2476692,,2019-01-03T12:47:00,99,Illegal Dumping,ESD Complaint/Report,2019-04-12T00:00:00,Closed,32.70985,-117.158,3,4,Downtown,,Mobile,,"Property left unattended and is blocking business doorway access, on the West Sidewalk of 400 block 7th Avenue, between J Street and Island Avenue. (Backdoor to Hotel Solomar)",no
1139,2476697,,2019-01-03T12:54:00,32,72 Hour Violation,Parking,2019-02-04T00:00:00,Closed,32.55755,-117.038,8,33,San Ysidro,,Web,,"Trailer has been parked on Beyer Boulevard for months. It is not hitched to anything. The trailer is used for a car cleaning business, however, is never moved. The owners are running a car cleaning business on Beyer Boulevard where they clean cars on the street.",no
1140,2476698,,2019-01-03T12:54:00,14,72 Hour Violation,Parking,2019-01-17T00:00:00,Closed,32.58517,-117.058,8,25,Otay Mesa-Nestor,,Web,,Dodge caravan parked in same spot for over 3 months. no neighbors own this vehicle. tags on vehicle are for AUG 2018.,no
1141,2476699,,2019-01-03T12:56:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.84355,-117.204,6,6,Clairemont Mesa,,Phone,,missed trash,no
1142,2476705,,2019-01-03T13:04:00,190,Trenches,TSW ROW,2019-07-12T00:00:00,Closed,32.77266,-117.157,7,19,Mission Valley,,,,PERFORMING WORK WITHOUT VALID TCP,no
1143,2476706,,2019-01-03T13:05:00,,Graffiti Removal,TSW,,Referred,32.71305,-117.148,3,4,Downtown,,Mobile,This report has been referred to Graffiti ? SDGE Poles and Boxes at aesgraffitihotline4sdge@yahoo.com,Word Hack on electrical box on 17th and G street,no
1144,2476708,,2019-01-03T13:06:00,20,72 Hour Violation,Parking,2019-01-23T00:00:00,Closed,32.73012,-117.23,2,30,Peninsula,,Mobile,,"Acura Legend (photo) has been parked here for 4+ days, not moved at all. Probably airport parking.",no
1145,2476710,,2019-01-03T13:07:00,,Graffiti Removal,TSW,,Referred,32.71239,-117.148,3,4,Downtown,,Mobile,This report has been referred to Graffiti ? SDGE Poles and Boxes at aesgraffitihotline4sdge@yahoo.com,Word flare baby on electrical box,no
1147,2476713,,2019-01-03T13:08:00,3,Pothole,TSW,2019-01-06T00:00:00,Closed,32.6884,-117.102,8,37,Southeastern San Diego,,Phone,,"POTHOLE, RECENTLY PAVED LOOKS AWFUL- NEEDS TO BE REDONE",no
1148,2476714,,2019-01-03T13:11:00,,Graffiti Removal,TSW,,Referred,32.7118,-117.148,3,4,Downtown,,Mobile,This report has been referred to Graffiti ? ATT Telephone Booths / Cable Box at graffiti@att.com,Words hack and hackers on electrical box,no
1150,2476716,,2019-01-03T13:12:00,1,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.70014,-117.11,9,37,Southeastern San Diego,,Phone,,Missed Trash,no
1151,2476718,,2019-01-03T13:15:00,397,Evaluate for Resurfacing,TSW,,In Process,32.78324,-117.19,2,6,Clairemont Mesa,,Phone,,ASPHALT NEEDS RESURFACE BURGENER BL TO ILLION ON MILTON .,no
1152,2476720,,2019-01-03T13:15:00,13,Illegal Dumping,ESD Complaint/Report,2019-01-16T00:00:00,Closed,32.70295,-117.118,9,37,Southeastern San Diego,,Internal,,"cushions,cardboard and misc debris",no
1153,2476722,2476715,2019-01-03T13:15:00,,Tree/Limb Fallen/Hanging,TSW,,Referred,32.77413,-117.253,2,18,Mission Beach,,Mobile,,"Dead fronds Palm tree (beard)- heavy, rodents, potentially dangerous in windy condition",no
1154,2476723,,2019-01-03T13:18:00,22,Graffiti Removal,TSW,2019-01-25T00:00:00,Closed,32.71146,-117.149,3,4,Downtown,,Mobile,,,no
1155,2476724,2462575,2019-01-03T13:19:00,22,Graffiti Removal,TSW,2019-01-25T00:00:00,Closed,32.71143,-117.149,3,4,Downtown,,Mobile,,Graffiti on northwest corner of deters business,no
1156,2476726,,2019-01-03T13:20:00,151,Street Light Out,TSW,2019-06-04T00:00:00,Closed,32.84758,-117.278,1,10,La Jolla,,Phone,,Streetlight out,no
1157,2476727,,2019-01-03T13:20:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.77853,-117.205,2,6,Clairemont Mesa,,Phone,,"missed trash, neighbors as well",no
1158,2476729,,2019-01-03T13:21:00,151,Street Light Out,TSW,2019-06-04T00:00:00,Closed,32.84721,-117.278,1,10,La Jolla,,Phone,,Streetlight out,no
1159,2476731,,2019-01-03T13:22:00,151,Street Light Out,TSW,2019-06-04T00:00:00,Closed,32.84729,-117.278,1,10,La Jolla,,Phone,,Streetlight out,no
1160,2476733,,2019-01-03T13:23:00,48,Traffic Sign - Maintain,TSW,2019-02-20T00:00:00,Closed,32.73123,-117.146,3,1,Balboa Park,,Mobile,,So faded can't read from vehicles. I just received a parking ticket as a result.,no
1161,2476734,,2019-01-03T13:24:00,151,Street Light Out,TSW,2019-06-04T00:00:00,Closed,32.84701,-117.278,1,10,La Jolla,,Phone,,Streetlight out,no
1162,2476736,,2019-01-03T13:27:00,1,Traffic Sign - Maintain,TSW,2019-01-04T00:00:00,Closed,32.75863,-117.079,9,38,College Area,,Mobile,,Disables parking sign knocked over. Fell onto fence. Blocking sidewalk.,no
1163,2476737,,2019-01-03T13:27:00,29,72 Hour Violation,Parking,2019-02-01T00:00:00,Closed,32.92091,-117.066,5,34,Scripps Miramar Ranch,,Mobile,,50 foot RV parked since Sunday on Caminito Colorado. Appears people living in it at night. In turnaround in front of 10893 Caminito Colorado. Appear to be visiting 10876 Caminito Colorado.,no
1164,2476740,,2019-01-03T13:28:00,179,Evaluate for Resurfacing,TSW,2019-07-01T00:00:00,Closed,33.0362,-117.08,5,31,Rancho Bernardo,,Web,,"Danza Circle and Cabela Drive streets need to be repaved badly, as they do not appear to have been repaved for close to 40 years. The construction traffic from the 2007 fires have greatly worn down these streets and they need to be repaved asap.",no
1165,2476742,,2019-01-03T13:30:00,0,Graffiti Removal,TSW,2019-01-03T00:00:00,Closed,32.81548,-117.271,1,10,La Jolla,,Crew/Self Generated,,Graffiti Reported at 367 Bird Rock Ave,no
1166,2476743,,2019-01-03T13:32:00,4,72 Hour Violation,Parking,2019-01-07T00:00:00,Closed,32.75342,-117.114,9,56,Mid-City:City Heights,,Mobile,,,no
1167,2476744,2463770,2019-01-03T13:32:00,13,Illegal Dumping,ESD Complaint/Report,2019-01-16T00:00:00,Closed,32.82892,-117.277,1,10,La Jolla,,Mobile,,Freezer,no
1168,2476746,,2019-01-03T13:34:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.79442,-117.199,2,6,Clairemont Mesa,,Phone,,Missed recylle,no
1169,2476747,,2019-01-03T13:35:00,12,72 Hour Violation,Parking,2019-01-15T00:00:00,Closed,32.83534,-117.185,6,6,Clairemont Mesa,,Web,,"There is a very old car (can't remember the make/model), with a cover over it, that's been parked for years on gravel beside the driveway. It is non-operable and is parked in front of an old pickup truck camper unit (occupied by their renter and in violation of city codes - we have not yet filed a complaint w/SD for this issue). The white Ford pickup truck in the one image has also been reported (#02476689).",no
1170,2476748,,2019-01-03T13:37:00,1,Paint Curb - Maintain,TSW,2019-01-04T00:00:00,Closed,33.03802,-117.06,5,31,Rancho Bernardo,,Web,,paint faded so as unreadable..safety issue.....,no
1171,2476749,2476748,2019-01-03T13:41:00,1,Paint Curb - Maintain,TSW,2019-01-04T00:00:00,Closed,33.03831,-117.059,5,31,Rancho Bernardo,,Web,,numbers faded so as to be unreadable...safety issue.....This request is addition to mine..(12611)......This is for my next door neighbor..He asked me to fill it our also.....The curb numbers are right next to one another......,no
1172,2476750,,2019-01-03T13:41:00,56,Homeless Encampment,ESD Complaint/Report,2019-02-28T00:00:00,Closed,32.7084,-117.149,3,4,Downtown,,Phone,,,no
1175,2476753,,2019-01-03T13:44:00,,Graffiti Removal,TSW,,Referred,32.74388,-117.191,2,14,Midway-Pacific Highway,,Mobile,This report has been referred to Graffiti ? SDGE Poles and Boxes at aesgraffitihotline4sdge@yahoo.com,,no
1176,2476755,,2019-01-03T13:44:00,5,Pothole,TSW,2019-01-08T00:00:00,Closed,32.73156,-117.228,2,30,Peninsula,,Web,,two large holes northbd lanes,no
1177,2476756,,2019-01-03T13:45:00,33,Street Light Out,TSW,2019-02-05T00:00:00,Closed,32.93959,-117.071,5,5,Sabre Springs,,Web,,Please replace the light bulb or repair light post as the light doesn't turn on.,no
1178,2476757,,2019-01-03T13:45:00,9,,Storm Water Code Enforcement,2019-01-12T00:00:00,Closed,32.7363,-117.13,3,28,North Park,,Mobile,,,no
1179,2476758,,2019-01-03T13:45:00,55,ENGINEERING - STREET LIGHT NEW EVALUATE FOR SHIELD,Traffic Engineering,2019-02-27T00:00:00,Closed,32.83176,-117.274,1,10,La Jolla,,Web,,"Street Light9/24/2018 10:05 AM | Report Number: 02407385Address: 6833 Draper Ave, La Jolla, CA 92037, USASN Number: 040300071742Description:I live at 6827 Draper Ave., La Jolla, 92037. The new street light across from my bedroom prevents me from sleeping at night. Please, is there a shield that could prevent some of the light from shining in my window? Or better yet, remove the light.It has not been done!!! Please help.",no
1180,2476759,2474436,2019-01-03T13:46:00,3,Pothole,TSW,2019-01-06T00:00:00,Closed,32.75379,-117.223,2,30,Peninsula,,Web,,westbd lane near the turn lane,no
1181,2476760,2461377,2019-01-03T13:48:00,19,Pothole,TSW,2019-01-22T00:00:00,Closed,32.75431,-117.222,2,30,Peninsula,,Web,,"eastbd lane, left lane",no
1182,2476761,2461377,2019-01-03T13:50:00,19,Pothole,TSW,2019-01-22T00:00:00,Closed,32.75466,-117.221,2,30,Peninsula,,Web,,"eastbd lanes, left lanes, several holes",no
1183,2476763,,2019-01-03T13:51:00,0,Parking Zone Violation,Parking,2019-01-03T00:00:00,Closed,32.8766,-117.233,1,99,University,,Mobile,,CVC 21211(b),no
1184,2476764,,2019-01-03T13:53:00,0,Parking Zone Violation,Parking,2019-01-03T00:00:00,Closed,32.8766,-117.233,1,99,University,,Mobile,,CVC 21211(b),no
1185,2476765,,2019-01-03T13:54:00,14,Graffiti Removal,TSW,2019-01-17T00:00:00,Closed,32.74186,-117.183,2,14,Midway-Pacific Highway,,Mobile,,,no
1186,2476766,,2019-01-03T13:54:00,397,Illegal Dumping,ESD Complaint/Report,,In Process,32.71133,-117.143,8,37,Southeastern San Diego,,Phone,,Mattress/box spring leaning on the fence of an apartment.,no
1187,2476767,,2019-01-03T13:54:00,0,Parking Zone Violation,Parking,2019-01-03T00:00:00,Closed,32.8766,-117.233,1,99,University,,Mobile,,CVC 21211(b),no
1188,2476768,,2019-01-03T13:54:00,1,Out Late,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.69442,-117.116,9,37,Southeastern San Diego,,Phone,,,no
1189,2476769,,2019-01-03T13:55:00,5,Illegal Dumping,ESD Complaint/Report,2019-01-08T00:00:00,Closed,32.74904,-117.242,2,23,Ocean Beach,,Mobile,,"Black sofa left in the alley, just behind OB Garden Cafe",no
1190,2476770,2441484,2019-01-03T13:56:00,50,Illegal Dumping,ESD Complaint/Report,2019-02-22T00:00:00,Closed,32.71531,-117.133,3,8,Greater Golden Hill,,Mobile,,3 new mattresses plus 2 from before we're dumped in alley,no
1191,2476771,,2019-01-03T13:56:00,0,Parking Zone Violation,Parking,2019-01-03T00:00:00,Closed,32.8766,-117.233,1,99,University,,Mobile,,CVC 21211(b),no
1193,2476773,,2019-01-03T13:58:00,0,Parking Zone Violation,Parking,2019-01-03T00:00:00,Closed,32.8766,-117.233,1,99,University,,Mobile,,CVC 21211(b),no
1194,2476774,2476727,2019-01-03T14:00:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.77838,-117.204,2,6,Clairemont Mesa,,Phone,,Missed trash 2 cans in the alley,no
1195,2476775,,2019-01-03T14:00:00,0,Parking Zone Violation,Parking,2019-01-03T00:00:00,Closed,32.8766,-117.233,1,99,University,,Mobile,,CVC 21211(b),no
1197,2476779,,2019-01-03T14:03:00,1,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.98298,-117.067,5,3,Carmel Mountain Ranch,,Web,,Entire cup de sac was missed for regular trash pickup. Recycling came but trash did not,no
1198,2476782,,2019-01-03T14:04:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.7032,-117.135,8,37,Southeastern San Diego,,Phone,,,no
1199,2476783,,2019-01-03T14:05:00,2,Potential Missed Collection,ESD Complaint/Report,2019-01-05T00:00:00,Closed,32.82697,-117.218,2,6,Clairemont Mesa,,Phone,,Missed recycle- side street,no
1200,2476784,,2019-01-03T14:06:00,12,72 Hour Violation,Parking,2019-01-15T00:00:00,Closed,32.72887,-117.132,3,8,Greater Golden Hill,,Web,,This car has been parked on the street with a missing front grill. It has been in the same spot for over 2 months. It's from Louisiana. Plate # ZMA752. It is a white Dodge with a missing front grill,no
1201,2476786,,2019-01-03T14:07:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.77854,-117.191,2,6,Clairemont Mesa,,Phone,,Ref has been missed/ lid not closed completely,no
1202,2476787,,2019-01-03T14:07:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.71189,-117.141,8,37,Southeastern San Diego,,Phone,,Missed Recycle Street has been pick up.,no
1203,2476788,2402043,2019-01-03T14:08:00,11,Illegal Dumping,ESD Complaint/Report,2019-01-14T00:00:00,Closed,32.74721,-117.153,3,42,Uptown,,Mobile,,Mattress dumped in alley behind this address.,no
1204,2476789,,2019-01-03T14:09:00,35,Graffiti Removal - Code Enforcement,TSW,2019-02-07T00:00:00,Closed,32.5842,-117.099,8,25,Otay Mesa-Nestor,,Web,,,no
1206,2476791,,2019-01-03T14:10:00,2,Potential Missed Collection,ESD Complaint/Report,2019-01-05T00:00:00,Closed,32.83582,-117.18,6,6,Clairemont Mesa,,Phone,,Missed trash,no
1207,2476792,,2019-01-03T14:11:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.7096,-117.133,8,37,Southeastern San Diego,,Phone,,Missed Recycle Street has been pick up.,no
1208,2476794,,2019-01-03T14:13:00,5,72 Hour Violation,Parking,2019-01-08T00:00:00,Closed,32.7046,-117.137,8,37,Southeastern San Diego,,Web,,The BMW has been parked in front of my house for more than 7days.,no
1209,2476795,,2019-01-03T14:14:00,5,Graffiti Removal,TSW,2019-01-08T00:00:00,Closed,32.81939,-117.173,6,6,Clairemont Mesa,,Mobile,,,no
1210,2476796,,2019-01-03T14:14:00,0,Traffic Signal Head Turned,TSW,2019-01-03T00:00:00,Closed,32.70812,-117.249,2,30,Peninsula,,Web,,"On Catalina Blvd (250 Catalina Blvd) exiting US Navy installation 3rd Fleet Complex. The left turn light is facing the wrong way. While exiting 3rd Fleet Complex the light for 250 Catalina Blvd which signal personnel to turn onto SPAWAR Base is facing towards 3rd Fleet complex exiting. This may confuse drivers such as myself it is ok to turn left, on Catalina Blvd, when this light is actually allowing drivers to turn from Catalina to SPAWAR Complex.",no
1211,2476797,2475837,2019-01-03T14:14:00,306,Street Light Out,TSW,2019-11-05T00:00:00,Closed,32.95662,-117.248,1,40,Torrey Pines,,Web,,Constituent reported a streetlight out across the street from the address listed in the report.,no
1212,2476800,,2019-01-03T14:16:00,5,Graffiti Removal,TSW,2019-01-08T00:00:00,Closed,32.81939,-117.173,6,6,Clairemont Mesa,,Mobile,,,no
1213,2476801,,2019-01-03T14:17:00,,Other,TSW,,Referred,32.80668,-117.247,2,27,Pacific Beach,,Mobile,This report has been referred to Field Engineering at engineering@sandiego.gov,Construction staging area,no
1214,2476803,,2019-01-03T14:18:00,5,Graffiti Removal,TSW,2019-01-08T00:00:00,Closed,32.81928,-117.175,6,6,Clairemont Mesa,,Mobile,,,no
1215,2476805,,2019-01-03T14:22:00,2,Missed Collection,ESD Complaint/Report,2019-01-05T00:00:00,Closed,32.83518,-117.191,6,6,Clairemont Mesa,,Web,,Garabage can was out in front of our house. Entire block was collected but ours,no
1216,2476806,,2019-01-03T14:22:00,36,Illegal Dumping,ESD Complaint/Report,2019-02-08T00:00:00,Closed,32.74932,-117.149,3,42,Uptown,,Mobile,,Mattress blocking alley,no
1217,2476807,2475818,2019-01-03T14:23:00,32,Illegal Dumping,ESD Complaint/Report,2019-02-04T00:00:00,Closed,32.69498,-117.094,4,11,Encanto Neighborhoods,,Web,,Large white car bumper.,no
1218,2476808,,2019-01-03T14:23:00,7,Graffiti Removal,TSW,2019-01-10T00:00:00,Closed,32.76995,-117.207,2,17,Mission Bay Park,,Mobile,,Graffiti is on the light post in the center median,no
1219,2476809,,2019-01-03T14:24:00,,Other,TSW,,Referred,32.88747,-117.244,1,99,University,,Mobile,This report has been referred to Water Repair (PUD) at water@sandiego.gov,Fire hydrant leaking water. It's next to the bus stop on N Torrey Pines Rd and Torrey Pines Scenic Dr,no
1220,2476811,,2019-01-03T14:25:00,0,Oversized Vehicle Complaints,Parking,2019-01-03T00:00:00,Closed,32.77179,-117.182,2,12,Linda Vista,,Web,,Trailers are prohibited on city streets to be stored and I have three in our community that park here days on end. The community name is Friars Village the two city streets in our community are - 1190 Camino Copete & Camino Costanero - we currently have three trailers that have been here off and on for a yr now.,no
1221,2476812,,2019-01-03T14:26:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,33.67332,-117.686,,,,,Phone,,"refuse skipped, requesting for pick up please.",no
1222,2476813,2476803,2019-01-03T14:26:00,,Graffiti Removal,TSW,,Referred,32.81921,-117.175,6,6,Clairemont Mesa,,Mobile,This report has been referred to Graffiti ? SDGE Poles and Boxes at aesgraffitihotline4sdge@yahoo.com,Graffiti on 4200 Mt Abraham Ave next to Shell Car Wash,no
