service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,service_name,case_record_type,date_updated,status,lat,lng,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,urgent-yes_no
2476347,,40300093116,2019-01-03T07:51:00,1,Traffic Signal On Flash,TSW,2019-01-04T00:00:00,Closed,32.71001588,-117.0623409,4,11,Encanto Neighborhoods,,Phone,,On flash,
2476348,,40300093141,2019-01-03T07:51:00,5,Street Sweeping,TSW,2019-01-08T00:00:00,Closed,32.97885301,-117.0877138,5,29,Rancho Penasquitos,,Mobile,,Lots of broken tile debris all over this area. It's been here for weeks and street sweepers are only sweeping the side of the road. It's a hazard and it's unsightly.,
2476349,,40300093076,2019-01-03T07:53:00,6,Pothole,TSW,2019-01-09T00:00:00,Closed,32.8307376,-117.278749,1,10,La Jolla,,Web,,South Lane has become almost impossible to navigate as a result the destruction of the street from the building of new homes that have been in progress for over a year and not near completion.  The cement trucks and other materials being delivered to the construction sites have torn up this city street. Who?s responsibility is it to repair the area. It is becoming a dangerous street.,
2476350,,40300093130,2019-01-03T07:53:00,3,Pothole,TSW,2019-01-06T00:00:00,Closed,32.97831155,-117.0915658,5,29,Rancho Penasquitos,,Mobile,,Pothole formed around a water or gas main access plate in the eastbound lane of this road. The metal is now very pronounced and can damage tires.,
2476351,,,2019-01-03T07:56:00,23,,Storm Water Code Enforcement,2019-01-26T00:00:00,Closed,32.8396055,-117.1304566,6,50,Kearny Mesa,,Self-Generated,,TRACKING AT CONSTRUCTION SITE,
2476354,,,2019-01-03T08:02:00,34,72 Hour Violation,Parking,2019-02-06T00:00:00,Closed,32.75905,-117.0737,9,38,College Area,,Mobile,,Wrecked car on road CA 4UGL405,
2476355,,40300093121,2019-01-03T08:03:00,8,Pothole,TSW,2019-01-11T00:00:00,Closed,32.7995548,-117.026606,7,20,Navajo,,Web,,there are numerous pot holes  from fire station 34 all the way south to jackson dr. also all the way from cowles mt east up san carlos dr. to lake basin,
2476356,,,2019-01-03T08:03:00,6,72 Hour Violation,Parking,2019-01-09T00:00:00,Closed,32.74549091,-117.094837,9,56,Mid-City:City Heights,,Mobile,,This trailer has been parked outside my house for 5 days,
2476357,,40300093082,2019-01-03T08:04:00,1,Traffic Signal Light Out,TSW,2019-01-04T00:00:00,Closed,32.90786275,-117.0764269,5,34,Scripps Miramar Ranch,,Mobile,,Westbound Pomerado at fairbrook,
2476358,,,2019-01-03T08:05:00,1,Out Late,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.9201671,-117.0700763,5,34,Scripps Miramar Ranch,,Email,,,
2476359,,,2019-01-03T08:08:00,6,72 Hour Violation,Parking,2019-01-09T00:00:00,Closed,33.01817,-117.06333,5,31,Rancho Bernardo,,Web,,Kia Sedona parked over 3 days. License 5KTW254,
2476361,,40300093140,2019-01-03T08:12:00,57,Traffic Sign - Maintain,TSW,2019-03-01T00:00:00,Closed,32.917229,-117.224739,1,48,Torrey Hills,,Mobile,,Directional Traffic Sign needs to repaired or replaced.,
2476362,,,2019-01-03T08:13:00,397,Missed Collection,ESD Complaint/Report,,In Process,33.02093069,-117.1500185,5,13,Black Mountain Ranch,,Web,,Recycle collection was missed in my neighborhood,
2476363,,40300093079,2019-01-03T08:14:00,1,Traffic Signal On Flash,TSW,2019-01-04T00:00:00,Closed,32.70945244,-117.0667119,4,11,Encanto Neighborhoods,,Phone,,Signals on flash,
2476365,,40300093083,2019-01-03T08:19:00,47,Pothole,TSW,2019-02-19T00:00:00,Closed,32.79463817,-117.0285065,7,20,Navajo,,Phone,,15 potholes on Cowles Mtn from Jackson to Navajo,
2476366,,,2019-01-03T08:20:00,0,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.7410273,-117.2432546,2,30,Peninsula,,Mobile,,Huge Budget rental truck has been parked for a week.,
2476367,,,2019-01-03T08:20:00,0,Out Late,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.807755,-117.1358966,7,35,Serra Mesa,,Phone,,Ref put out late,
2476368,,,2019-01-03T08:21:00,0,Graffiti Removal,TSW,2019-01-03T00:00:00,Closed,32.78118107,-117.0912971,7,20,Navajo,,Crew/Self Generated,,Graffiti Reported at 4780 Mission Gorge Pl,
2476370,,,2019-01-03T08:21:00,5,Graffiti Removal,TSW,2019-01-08T00:00:00,Closed,32.834824,-117.178569,6,6,Clairemont Mesa,,Mobile,,,
2476371,,,2019-01-03T08:22:00,0,Graffiti Removal,TSW,2019-01-03T00:00:00,Closed,32.78116928,-117.0913065,7,20,Navajo,,Crew/Self Generated,,Graffiti Reported at 4780 Mission Gorge Pl,
2476372,,,2019-01-03T08:23:00,5,Graffiti Removal,TSW,2019-01-08T00:00:00,Closed,32.834839,-117.178615,6,6,Clairemont Mesa,,Mobile,,,
2476373,2469412,,2019-01-03T08:23:00,0,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.7490509,-117.1942813,3,24,Old Town San Diego,,Mobile,,Car loaded with junk parked for several weeks and tagged by parking with a pink notice yet only moved a few spaces forward.,
2476374,,,2019-01-03T08:23:00,0,Graffiti Removal,TSW,2019-01-03T00:00:00,Closed,32.78110594,-117.0912528,7,20,Navajo,,Crew/Self Generated,,Graffiti Reported at 4780 Mission Gorge Pl,
2476376,,40300093132,2019-01-03T08:23:00,1,Pothole,TSW,2019-01-04T00:00:00,Closed,32.7285252,-117.2126725,2,30,Peninsula,,Web,,There is a large pothole or hump going eastbound on this road where the bridge meets the road. I hit it at night and it bent the rim on my car,
2476377,,,2019-01-03T08:24:00,11,72 Hour Violation,Parking,2019-01-14T00:00:00,Closed,32.7285,-117.12675,3,8,Greater Golden Hill,,Web,,"The end of the cul-de-sac I live on seems to have become a dumping ground for unused vehicles.  There is the honda civic mentioned above, parked in front of that is an old plumbing van that also seems to have been abandoned plate number 18769u1 and across from those there is a gmc sierra truck that hasn't moved in at least a year from what I can tell, plate number 7cqy671",
2476378,,,2019-01-03T08:24:00,33,Commercial Dumpster Condition,ESD Complaint/Report,2019-02-05T00:00:00,Closed,32.8346734,-117.1785657,6,6,Clairemont Mesa,,Mobile,,Wheel broke on the dumster,
2476381,,,2019-01-03T08:26:00,,Other,TSW,,Referred,32.72144311,-117.1610351,3,4,Downtown,,Mobile,This report has been referred to TSW Sanitation (Human Excrement) at sanreq@sandiego.gov,The homeless people sleeping in front of and around the Serving Seniors/Gary and Mary West senior center are urinating and defecating on my front doorstep (Solara Lofts).,
2476383,,,2019-01-03T08:30:00,5,72 Hour Violation,Parking,2019-01-08T00:00:00,Closed,32.82056,-117.09728,7,47,Tierrasanta,,Web,,Vehicle has sat unmoved for 3 days,
2476385,,40300093099,2019-01-03T08:31:00,1,Trim Tree - Blocking Traffic Device,TSW,2019-01-04T00:00:00,Closed,32.554586,-117.0450884,8,33,San Ysidro,,Web,,Stop sign at the intersection of Cypress Drive and West Hall Avenue is covered by branches from a nearby tree. Stop sign is at the north end of Cypress Drive. Route Slip #801657.,
2476387,,,2019-01-03T08:32:00,0,Out Late,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.7010276,-117.1342192,8,37,Southeastern San Diego,,Web,,Driver refused to take trash even though he was not done collecting and stated it was too late.,
2476389,,,2019-01-03T08:37:00,2,Missed Collection,ESD Complaint/Report,2019-01-05T00:00:00,Closed,32.8160245,-117.1849034,6,6,Clairemont Mesa,,Web,,Missed trash pick up,
2476390,,,2019-01-03T08:37:00,20,Graffiti Removal,TSW,2019-01-23T00:00:00,Closed,32.7158378,-117.1278368,3,8,Greater Golden Hill,,Mobile,,,
2476391,,40300093135,2019-01-03T08:38:00,397,DRAINAGE CULVERT EXCESSIVE VEGETATION,TSW,,In Process,32.5655711,-117.053443,8,33,San Ysidro,,Web,,Brush from creek is overgrown with vegetation. Creek is between Smythe Ave and the 905 Freeway. Route Slip #801659.,
2476392,,,2019-01-03T08:39:00,2,Missed Collection,ESD Complaint/Report,2019-01-05T00:00:00,Closed,32.943661,-117.1242003,6,29,Rancho Penasquitos,,Phone,,Green not collected; Res says most of the street was not collected,
2476393,,,2019-01-03T08:39:00,105,Shopping Cart,ESD Complaint/Report,2019-04-18T00:00:00,Closed,32.7451484,-117.1444789,3,28,North Park,,Mobile,,Shopping cart in front of 1916 - 1918 Florida Court,
2476394,,,2019-01-03T08:39:00,0,Citizen Contact,Parking,2019-01-03T00:00:00,Closed,32.7123,-117.15913,3,4,Downtown,,Mobile,,This guy stole a $129.99 Milwaukee cordless back all at 1:50pm on 1/1/19 from Downtown Ace Hardware,
2476396,,40300093142,2019-01-03T08:44:00,7,Paint Striping - Maintain,TSW,2019-01-10T00:00:00,Closed,32.8371615,-117.1360804,6,50,Kearny Mesa,,Web,,"YELLOW FADED AT 5624 KEARNY VILLA ROAD AND ALL RED ACROSS THE STREET, FADED, FROM KEARNY VILLA COURT TO TOPAZ WAY.",
2476397,,,2019-01-03T08:44:00,,Other,TSW,,Referred,32.80307,-117.218069,2,27,Pacific Beach,,Mobile,This report has been referred to Police - Active Homeless Encampments at neighborhoodpolicing@pd.sandiego.gov,"Someone is building their new house behind Mossy Ford consisting of trash used bicycles and poop I've called a few times and I've put it on get it done a few times still nothing happens don't we have a homeless team that can come around pick these people up.the people that live in this neighborhood we can't even walk our dogs past these people cuz they have wilif we focus on the heroin dealers the homeless people in this area would be drastically reduced because that's what's keeping them here ,",
2476400,,,2019-01-03T08:45:00,47,72 Hour Violation,Parking,2019-02-19T00:00:00,Closed,,,,,,,Phone,,PARKED IN THE DIRT,
2476401,,40300093143,2019-01-03T08:45:00,48,Street Sweeping,TSW,2019-02-20T00:00:00,Closed,32.5681799,-117.0667603,8,25,Otay Mesa-Nestor,,Mobile,,NONE GIVEN,
2476402,,40300093153,2019-01-03T08:45:00,14,Traffic Signal Knock Over/Damage,TSW,2019-01-17T00:00:00,Closed,33.02286325,-117.0744031,5,31,Rancho Bernardo,,Phone,,"T/S LID DAMAGED, TRIP HAZARD  (POSSIBLY SE/C (CALLER UNSURE OF LOC)",
2476403,,,2019-01-03T08:45:00,15,72 Hour Violation,Parking,2019-01-18T00:00:00,Closed,32.57200139,-117.0591168,8,25,Otay Mesa-Nestor,,Mobile,,Been parked for more than 72hours partially blocking the entrance to my driveway making it difficult to enter or exit,
2476404,,,2019-01-03T08:47:00,27,Graffiti Removal,TSW,2019-01-30T00:00:00,Closed,32.56915,-117.0669945,8,25,Otay Mesa-Nestor,,Mobile,,,
2476405,,40300093103,2019-01-03T08:47:00,3,Pothole,TSW,2019-01-06T00:00:00,Closed,32.69431597,-117.0719689,4,11,Encanto Neighborhoods,,Phone,,Pothole and broken chunks of pavement,
2476406,,,2019-01-03T08:48:00,1,Illegal Dumping,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.697816,-117.097264,4,37,Southeastern San Diego,,Phone,,reported a television and box full of stuffed animals dumped in alley directly behind address.,
2476407,,,2019-01-03T08:49:00,,Tree/Limb Fallen/Hanging,TSW,,Referred,32.73282927,-117.1454834,3,1,Balboa Park,BALBOA PARK,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Fallen tree blocking path in cactus garden,
2476409,,,2019-01-03T08:50:00,0,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.90546,-117.0987,5,34,Scripps Miramar Ranch,,Mobile,,Unattached trailer,
2476410,,,2019-01-03T08:50:00,0,Out Late,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.6987736,-117.1349545,8,37,Southeastern San Diego,,Email,,,
2476412,,,2019-01-03T08:52:00,1,Illegal Dumping,ESD Complaint/Report,2019-01-04T00:00:00,Closed,39.994793,-75.1313355,,,,,Phone,,"Fridge, left in the alley, on the north side of the curch.",
2476414,,40300093144,2019-01-03T08:53:00,3,Pothole,TSW,2019-01-06T00:00:00,Closed,32.76096197,-117.1251442,3,59,Mid-City:Normal Heights,,Web,,2 deep potholes at the on-ramp to the 805,
2476415,,,2019-01-03T08:56:00,56,Homeless Encampment,ESD Complaint/Report,2019-02-28T00:00:00,Closed,32.7162212,-117.1532904,3,4,Downtown,,Mobile,,,
2476418,2476402,,2019-01-03T08:58:00,14,Traffic Signal Knock Over/Damage,TSW,2019-01-17T00:00:00,Closed,33.0228655,-117.0743776,5,31,Rancho Bernardo,,Phone,,T/S LID,
2476419,,,2019-01-03T08:58:00,20,Graffiti Removal,TSW,2019-01-23T00:00:00,Closed,32.561215,-117.075489,8,25,Otay Mesa-Nestor,,Mobile,,Graffiti on wall,
2476420,,,2019-01-03T08:59:00,1,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.9707172,-117.0807643,5,3,Carmel Mountain Ranch,,Phone,,Missed Trash,
2476421,,,2019-01-03T08:59:00,20,Graffiti Removal,TSW,2019-01-23T00:00:00,Closed,32.561228,-117.075396,8,25,Otay Mesa-Nestor,,Mobile,,Graffiti on wall,
2476424,,40300093122,2019-01-03T09:00:00,35,Street Light Out,TSW,2019-02-07T00:00:00,Closed,32.74828506,-117.1584618,3,42,Uptown,,Web,,Two street lights out on University Avenue on the southwest and southeast corner of 7th Avenue and University Avenue.,
2476426,,,2019-01-03T09:03:00,0,Graffiti Removal,TSW,2019-01-03T00:00:00,Closed,32.83123897,-117.1308637,6,50,Kearny Mesa,,Crew/Self Generated,,Graffiti Reported at 9211 Clairemont Mesa Blvd,
2476427,,,2019-01-03T09:03:00,,Other,TSW,,Referred,32.777786,-117.235459,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,This report has been referred to Water Repair (PUD) at water@sandiego.gov,6 inch backflow leaking,
2476429,2472794,,2019-01-03T09:07:00,12,72 Hour Violation,Parking,2019-01-15T00:00:00,Closed,32.9073,-117.14324,6,15,Mira Mesa,,Web,,VEHICLE NOT MOVED IN 2 WEEKS,
2476430,,40300093165,2019-01-03T09:08:00,397,Sidewalk Repair Issue,TSW,,In Process,32.73006019,-117.165772,3,42,Uptown,,Mobile,,,
2476431,,,2019-01-03T09:08:00,2,Out Late,ESD Complaint/Report,2019-01-05T00:00:00,Closed,32.7935887,-117.174979,7,12,Linda Vista,,Phone,,Did not put it out by 6am,
2476432,,,2019-01-03T09:09:00,,Other,TSW,,Referred,32.82603497,-117.1792049,6,6,Clairemont Mesa,,Mobile,This report has been referred to AT&T Fix It at attfixit@amcustomercare.att-mail.com,AT&T phone line down,
2476433,,,2019-01-03T09:11:00,1,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.9796759,-117.0723633,5,3,Carmel Mountain Ranch,,Phone,,Missed recycle,
2476434,,,2019-01-03T09:12:00,,OTHER,TSW,,Referred,32.74974332,-117.1490018,3,42,Uptown,,Mobile,This report has been referred to Police - Active Homeless Encampments at neighborhoodpolicing@pd.sandiego.gov,,
2476435,319800,,2019-01-03T09:13:00,153,Guardrails/Barrier Metal/Wooden,TSW,2019-06-05T00:00:00,Closed,32.84795907,-117.2769769,1,10,La Jolla,,Mobile,,"Northern most post rotted at bottom, beginning to fall over",
2476436,,40300093970,2019-01-03T09:14:00,64,Engineering - Traffic Signal Phasing Review,Traffic Engineering,2019-03-08T00:00:00,Closed,32.889195,-117.23327,1,99,University,,Mobile,,Drivers cannot see this light during the morning hours with the sunlight. The green and red is too dim. Yesterday there was an accident because some cars were stopped while others continued driving at 45 mph. This morning we were all stopped when it was green.,
2476437,,,2019-01-03T09:14:00,,Street Flooded,TSW,,Referred,32.80491589,-117.2442408,2,27,Pacific Beach,,Web,This report has been referred to Water Repair (PUD) at water@sandiego.gov,Leaking temporary water line,
2476439,,,2019-01-03T09:14:00,1,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.6948962,-117.1093002,9,37,Southeastern San Diego,,Web,,Missed trash got home late ran out with transh can buy just missed the driver he drove off as me and my son were screaming,
2476441,,,2019-01-03T09:17:00,75,Shopping Cart,ESD Complaint/Report,2019-03-19T00:00:00,Closed,32.8221049,-117.1709355,6,6,Clairemont Mesa,,Mobile,,Shopping carts,
2476442,,,2019-01-03T09:19:00,1,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,33.0368383,-117.0620541,5,31,Rancho Bernardo,,Web,,Our recycle bin was completely missed in my neighborhood and would like to have it picked up ASAP.,
2476443,,,2019-01-03T09:21:00,0,Graffiti Removal,TSW,2019-01-03T00:00:00,Closed,32.83434306,-117.1756002,6,6,Clairemont Mesa,,Crew/Self Generated,,Graffiti Reported at,
2476444,,,2019-01-03T09:24:00,7,Graffiti Removal,TSW,2019-01-10T00:00:00,Closed,32.70125122,-117.1188456,9,37,Southeastern San Diego,,Phone,,Remove graffiti from barrier coming off the freeway and properties on both sides.,
2476445,,,2019-01-03T09:25:00,5,Out Late,ESD Complaint/Report,2019-01-08T00:00:00,Closed,32.9318256,-117.1366549,6,15,Mira Mesa,,Phone,,"refuse out late, requesting for pick up please.",
2476446,,40300093164,2019-01-03T09:25:00,41,Street Light on During Day,TSW,2019-02-13T00:00:00,Closed,32.805229,-117.152189,7,35,Serra Mesa,,Mobile,,Light on during day,
2476447,,,2019-01-03T09:26:00,4,Other,Traffic Engineering,2019-01-07T00:00:00,Closed,32.78811667,-117.2545,2,18,Mission Beach,,Mobile,,Lime nest obstructing walking paths. Becoming a common occurrence in this area. Not sure you can do anything. Perhaps some documenting... thank you!,
2476448,2468878,,2019-01-03T09:27:00,13,Graffiti Removal,TSW,2019-01-16T00:00:00,Closed,32.712623,-117.159817,3,4,Downtown,,Mobile,,,
2476449,,,2019-01-03T09:27:00,,OTHER,TSW,,Referred,32.72598267,-117.1595659,3,42,Uptown,,Mobile,This report has been referred to Police - Active Homeless Encampments at neighborhoodpolicing@pd.sandiego.gov,,
2476452,,,2019-01-03T09:29:00,12,Container Left Out,ESD Complaint/Report,2019-01-15T00:00:00,Closed,32.7086852,-96.7460593,,,,,Phone,,damaged container left in alley,
2476453,,40300093123,2019-01-03T09:31:00,179,Pavement Repair Issue,TSW,2019-07-01T00:00:00,Closed,32.74396965,-117.0551942,4,57,Mid-City:Eastern Area,,Phone,,"Per  D.Carter 602 from waste water need minor asphalt repair kinda of broken up , not over a sewer repair.",
2476454,,,2019-01-03T09:31:00,0,Oversized Vehicle Complaints,Parking,2019-01-03T00:00:00,Closed,32.56033,-117.05282,8,33,San Ysidro,,Web,,Oversized truck & trailer,
